provinsi,daerah,jenis,tahun,peng,peng_asli,cluster
KALIMANTAN TENGAH,PERDESAAN,MAKANAN,2017,606252.0,606252.0,0
KALIMANTAN TENGAH,PERDESAAN,MAKANAN,2018,615144.0,615144.0,0
KALIMANTAN TENGAH,PERDESAAN,MAKANAN,2019,628743.0,628743.0,0
KALIMANTAN TENGAH,PERDESAAN,MAKANAN,2020,653781.0,653781.0,1
KALIMANTAN TENGAH,PERDESAAN,MAKANAN,2021,701646.0,701646.0,1
KALIMANTAN TENGAH,PERDESAAN,MAKANAN,2022,777398.0,777398.0,1
KALIMANTAN TENGAH,PERDESAAN,NONMAKANAN,2007,111124.0,111124.0,0
KALIMANTAN TENGAH,PERDESAAN,NONMAKANAN,2008,128660.0,128660.0,0
KALIMANTAN TENGAH,PERDESAAN,NONMAKANAN,2009,132743.0,132743.0,0
KALIMANTAN TENGAH,PERDESAAN,NONMAKANAN,2010,167251.0,167251.0,0
KALIMANTAN TENGAH,PERDESAAN,NONMAKANAN,2011,211517.0,211517.0,0
KALIMANTAN TENGAH,PERDESAAN,NONMAKANAN,2012,238978.0,238978.0,0
KALIMANTAN TENGAH,PERDESAAN,NONMAKANAN,2013,274072.0,274072.0,0
KALIMANTAN TENGAH,PERDESAAN,NONMAKANAN,2014,317251.0,317251.0,0
KALIMANTAN TENGAH,PERDESAAN,NONMAKANAN,2015,361909.0,361909.0,0
KALIMANTAN TENGAH,PERDESAAN,NONMAKANAN,2016,412711.0,412711.0,0
KALIMANTAN TENGAH,PERDESAAN,NONMAKANAN,2017,412176.0,412176.0,0
KALIMANTAN TENGAH,PERDESAAN,NONMAKANAN,2018,489769.0,489769.0,0
KALIMANTAN TENGAH,PERDESAAN,NONMAKANAN,2019,538257.0,538257.0,0
KALIMANTAN TENGAH,PERDESAAN,NONMAKANAN,2020,536160.0,536160.0,0
KALIMANTAN TENGAH,PERDESAAN,NONMAKANAN,2021,577984.0,577984.0,0
KALIMANTAN TENGAH,PERDESAAN,NONMAKANAN,2022,591424.0,591424.0,0
KALIMANTAN TENGAH,PERDESAAN,TOTAL,2007,303679.0,303679.0,0
KALIMANTAN TENGAH,PERDESAAN,TOTAL,2008,363845.0,363845.0,0
KALIMANTAN TENGAH,PERDESAAN,TOTAL,2009,384073.0,384073.0,0
KALIMANTAN TENGAH,PERDESAAN,TOTAL,2010,463828.0,463828.0,0
KALIMANTAN TENGAH,PERDESAAN,TOTAL,2011,570865.0,570865.0,0
KALIMANTAN TENGAH,PERDESAAN,TOTAL,2012,607689.0,607689.0,0
KALIMANTAN TENGAH,PERDESAAN,TOTAL,2013,674140.0,674140.0,1
KALIMANTAN TENGAH,PERDESAAN,TOTAL,2014,801135.0,801135.0,1
KALIMANTAN TENGAH,PERDESAAN,TOTAL,2015,850921.0,850921.0,1
KALIMANTAN TENGAH,PERDESAAN,TOTAL,2016,945340.0,945340.0,1
KALIMANTAN TENGAH,PERDESAAN,TOTAL,2017,1018429.0,1018429.0,1
KALIMANTAN TENGAH,PERDESAAN,TOTAL,2018,1104915.0,1104915.0,1
KALIMANTAN TENGAH,PERDESAAN,TOTAL,2019,1167000.0,1167000.0,1
KALIMANTAN TENGAH,PERDESAAN,TOTAL,2020,1189942.0,1189942.0,1
KALIMANTAN TENGAH,PERDESAAN,TOTAL,2021,1279631.0,1279631.0,1
KALIMANTAN TENGAH,PERDESAAN,TOTAL,2022,1368822.0,1368822.0,1
KALIMANTAN TENGAH,PERKOTAAN,MAKANAN,2007,230792.0,230792.0,0
KALIMANTAN TENGAH,PERKOTAAN,MAKANAN,2008,283938.0,283938.0,0
KALIMANTAN TENGAH,PERKOTAAN,MAKANAN,2009,308212.0,308212.0,0
KALIMANTAN TENGAH,PERKOTAAN,MAKANAN,2010,326759.0,326759.0,0
KALIMANTAN TENGAH,PERKOTAAN,MAKANAN,2011,408361.0,408361.0,0
KALIMANTAN TENGAH,PERKOTAAN,MAKANAN,2012,428808.0,428808.0,0
KALIMANTAN TENGAH,PERKOTAAN,MAKANAN,2013,454453.0,454453.0,0
KALIMANTAN TENGAH,PERKOTAAN,MAKANAN,2014,517271.0,517271.0,0
KALIMANTAN TENGAH,PERKOTAAN,MAKANAN,2015,506106.0,506106.0,0
KALIMANTAN TENGAH,PERKOTAAN,MAKANAN,2016,571463.0,571463.0,0
KALIMANTAN TENGAH,PERKOTAAN,MAKANAN,2017,648916.0,648916.0,0
KALIMANTAN TENGAH,PERKOTAAN,MAKANAN,2018,660147.0,660147.0,1
KALIMANTAN TENGAH,PERKOTAAN,MAKANAN,2019,683518.0,683518.0,1
KALIMANTAN TENGAH,PERKOTAAN,MAKANAN,2020,708823.0,708823.0,1
KALIMANTAN TENGAH,PERKOTAAN,MAKANAN,2021,729454.0,729454.0,1
KALIMANTAN TENGAH,PERKOTAAN,MAKANAN,2022,742369.0,742369.0,1
KALIMANTAN TENGAH,PERKOTAAN,NONMAKANAN,2007,225939.0,225939.0,0
KALIMANTAN TENGAH,PERKOTAAN,NONMAKANAN,2008,239637.0,239637.0,0
KALIMANTAN TENGAH,PERKOTAAN,NONMAKANAN,2009,264614.0,264614.0,0
KALIMANTAN TENGAH,PERKOTAAN,NONMAKANAN,2010,278194.0,278194.0,0
KALIMANTAN TENGAH,PERKOTAAN,NONMAKANAN,2011,377446.0,377446.0,0
KALIMANTAN TENGAH,PERKOTAAN,NONMAKANAN,2012,453917.0,453917.0,0
KALIMANTAN TENGAH,PERKOTAAN,NONMAKANAN,2013,550440.0,550440.0,0
KALIMANTAN TENGAH,PERKOTAAN,NONMAKANAN,2014,578692.0,578692.0,0
KALIMANTAN TENGAH,PERKOTAAN,NONMAKANAN,2015,549096.0,549096.0,0
KALIMANTAN TENGAH,PERKOTAAN,NONMAKANAN,2016,656184.0,656184.0,1
KALIMANTAN TENGAH,PERKOTAAN,NONMAKANAN,2017,693047.0,693047.0,1
KALIMANTAN TENGAH,PERKOTAAN,NONMAKANAN,2018,754485.0,754485.0,1
KALIMANTAN TENGAH,PERKOTAAN,NONMAKANAN,2019,782544.0,782544.0,1
KALIMANTAN TENGAH,PERKOTAAN,NONMAKANAN,2020,837135.0,837135.0,1
KALIMANTAN TENGAH,PERKOTAAN,NONMAKANAN,2021,831203.0,831203.0,1
KALIMANTAN TENGAH,PERKOTAAN,NONMAKANAN,2022,800765.0,800765.0,1
KALIMANTAN TENGAH,PERKOTAAN,TOTAL,2007,456731.0,456731.0,0
KALIMANTAN TENGAH,PERKOTAAN,TOTAL,2008,523575.0,523575.0,0
KALIMANTAN TENGAH,PERKOTAAN,TOTAL,2009,572826.0,572826.0,0
KALIMANTAN TENGAH,PERKOTAAN,TOTAL,2010,604954.0,604954.0,0
KALIMANTAN TENGAH,PERKOTAAN,TOTAL,2011,785806.0,785806.0,1
KALIMANTAN TENGAH,PERKOTAAN,TOTAL,2012,882724.0,882724.0,1
KALIMANTAN TENGAH,PERKOTAAN,TOTAL,2013,1004892.0,1004892.0,1
KALIMANTAN TENGAH,PERKOTAAN,TOTAL,2014,1095963.0,1095963.0,1
KALIMANTAN TENGAH,PERKOTAAN,TOTAL,2015,1055202.0,1055202.0,1
KALIMANTAN TENGAH,PERKOTAAN,TOTAL,2016,1227648.0,1227648.0,1
KALIMANTAN TENGAH,PERKOTAAN,TOTAL,2017,1341964.0,1341964.0,1
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,MAKANAN,2011,375767.0,375767.0,0
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,MAKANAN,2012,388822.0,388822.0,0
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,MAKANAN,2013,418274.0,418274.0,0
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,MAKANAN,2014,495159.0,495159.0,0
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,MAKANAN,2015,494858.0,494858.0,0
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,MAKANAN,2016,546306.0,546306.0,0
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,MAKANAN,2017,621621.0,621621.0,0
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,MAKANAN,2018,632492.0,632492.0,0
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,MAKANAN,2019,650758.0,650758.0,0
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,MAKANAN,2020,675947.0,675947.0,1
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,MAKANAN,2021,713144.0,713144.0,1
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,MAKANAN,2022,762633.0,762633.0,1
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2011,267100.0,267100.0,0
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2012,310905.0,310905.0,0
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2013,366590.0,366590.0,0
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2014,405540.0,405540.0,0
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2015,425928.0,425928.0,0
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2016,498464.0,498464.0,0
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2017,513357.0,513357.0,0
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2018,591813.0,591813.0,0
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2019,636442.0,636442.0,0
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2020,657370.0,657370.0,1
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2021,682681.0,682681.0,1
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2022,679661.0,679661.0,1
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,TOTAL,2011,642867.0,642867.0,0
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,TOTAL,2012,699727.0,699727.0,1
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,TOTAL,2013,784864.0,784864.0,1
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,TOTAL,2014,900699.0,900699.0,1
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,TOTAL,2015,920786.0,920786.0,1
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,TOTAL,2016,1044770.0,1044770.0,1
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,TOTAL,2017,1134979.0,1134979.0,1
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,TOTAL,2018,1224306.0,1224306.0,1
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,TOTAL,2019,1287201.0,1287201.0,1
KALIMANTAN TENGAH,PERDESAANPERKOTAAN,TOTAL,2020,1333318.0,1333318.0,1
KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2007,189486.0,189486.0,0
KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2008,211659.0,211659.0,0
KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2009,244792.00000000006,244792.0,0
KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2010,288766.0,288766.0,0
KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2011,345249.0,345249.0,0
KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2012,342859.0,342859.0,0
KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2013,384125.0,384125.0,0
KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2014,432453.0,432453.0,0
KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2015,440745.0,440745.0,0
KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2016,496275.0,496275.0,0
KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2017,552468.0,552468.0,0
KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2018,558191.0,558191.0,0
KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2019,573376.0,573376.0,0
KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2020,610435.0,610435.0,0
KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2021,638415.0,638415.0,0
KALIMANTAN SELATAN,PERDESAAN,MAKANAN,2022,669702.0,669702.0,1
KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2007,126103.0,126103.0,0
KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2008,133462.0,133462.0,0
KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2009,165189.0,165189.0,0
KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2010,191885.99999999994,191886.0,0
KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2011,231596.0,231596.0,0
KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2012,254096.0,254096.0,0
KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2013,248026.0,248026.0,0
KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2014,288241.0,288241.0,0
KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2015,349861.0,349861.0,0
KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2016,406184.0,406184.0,0
KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2017,390246.0,390246.0,0
KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2018,438096.0,438096.0,0
KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2019,457675.0,457675.0,0
KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2020,493883.0,493883.0,0
KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2021,501261.0,501261.0,0
KALIMANTAN SELATAN,PERDESAAN,NONMAKANAN,2022,517955.0,517955.0,0
KALIMANTAN SELATAN,PERDESAAN,TOTAL,2007,315589.0,315589.0,0
KALIMANTAN SELATAN,PERDESAAN,TOTAL,2008,345121.0,345121.0,0
KALIMANTAN SELATAN,PERDESAAN,TOTAL,2009,409981.0,409981.0,0
KALIMANTAN SELATAN,PERDESAAN,TOTAL,2010,480652.0,480652.0,0
KALIMANTAN SELATAN,PERDESAAN,TOTAL,2011,576845.0,576845.0,0
KALIMANTAN SELATAN,PERDESAAN,TOTAL,2012,596955.0,596955.0,0
KALIMANTAN SELATAN,PERDESAAN,TOTAL,2013,632151.0,632151.0,0
KALIMANTAN SELATAN,PERDESAAN,TOTAL,2014,720694.0,720694.0,1
KALIMANTAN SELATAN,PERDESAAN,TOTAL,2015,790607.0,790607.0,1
KALIMANTAN SELATAN,PERDESAAN,TOTAL,2016,902459.0,902459.0,1
KALIMANTAN SELATAN,PERDESAAN,TOTAL,2017,942715.0,942715.0,1
KALIMANTAN SELATAN,PERDESAAN,TOTAL,2018,996288.0,996288.0,1
KALIMANTAN SELATAN,PERDESAAN,TOTAL,2019,1031051.0,1031051.0,1
KALIMANTAN SELATAN,PERDESAAN,TOTAL,2020,1104318.0,1104318.0,1
KALIMANTAN SELATAN,PERDESAAN,TOTAL,2021,1139676.0,1139676.0,1
KALIMANTAN SELATAN,PERDESAAN,TOTAL,2022,1187658.0,1187658.0,1
KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2007,268979.0,268979.0,0
KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2008,269406.0,269406.0,0
KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2009,282810.0,282810.0,0
KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2010,347424.0,347424.0,0
KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2011,411930.0,411930.0,0
KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2012,431623.0,431623.0,0
KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2013,518805.0,518805.0,0
KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2014,489898.0,489898.0,0
KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2015,510837.0,510837.0,0
KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2016,576703.0,576703.0,0
KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2017,687947.0,687947.0,1
KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2018,704312.0,704312.0,1
KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2019,690914.0,690914.0,1
KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2020,749092.0,749092.0,1
KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2021,768244.0,768244.0,1
KALIMANTAN SELATAN,PERKOTAAN,MAKANAN,2022,788606.0,788606.0,1
KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2007,284486.0,284486.0,0
KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2008,312730.0,312730.0,0
KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2009,339666.0,339666.0,0
KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2010,397557.0,397557.0,0
KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2011,456277.0,456277.0,0
KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2012,532456.0,532456.0,0
KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2013,545287.0,545287.0,0
KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2014,609233.0,609233.0,0
KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2015,670407.0,670407.0,1
KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2016,659884.0,659884.0,1
KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2017,742319.0,742319.0,1
KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2018,786234.0,786234.0,1
KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2019,804377.0,804377.0,1
KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2020,844200.0,844200.0,1
KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2021,876016.0,876016.0,1
KALIMANTAN SELATAN,PERKOTAAN,NONMAKANAN,2022,848192.0,848192.0,1
KALIMANTAN SELATAN,PERKOTAAN,TOTAL,2007,553465.0,553465.0,0
KALIMANTAN SELATAN,PERKOTAAN,TOTAL,2008,582135.0,582135.0,0
KALIMANTAN SELATAN,PERKOTAAN,TOTAL,2009,622475.0,622475.0,0
KALIMANTAN SELATAN,PERKOTAAN,TOTAL,2010,744981.0,744981.0,1
KALIMANTAN SELATAN,PERKOTAAN,TOTAL,2011,868206.0,868206.0,1
KALIMANTAN SELATAN,PERKOTAAN,TOTAL,2012,964079.0,964079.0,1
KALIMANTAN SELATAN,PERKOTAAN,TOTAL,2013,1064092.0,1064092.0,1
KALIMANTAN SELATAN,PERKOTAAN,TOTAL,2014,1099131.0,1099131.0,1
KALIMANTAN SELATAN,PERKOTAAN,TOTAL,2015,1181244.0,1181244.0,1
KALIMANTAN SELATAN,PERKOTAAN,TOTAL,2016,1236588.0,1236588.0,1
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2011,373301.0,373301.0,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2012,380306.0,380306.0,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2013,440803.0,440803.0,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2014,456699.0,456699.0,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2015,470450.0,470450.0,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2016,531127.0,531127.0,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2017,612237.0,612237.0,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2018,626241.0,626241.0,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2019,628902.0,628902.0,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2020,675978.0,675978.0,1
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2021,701228.0,701228.0,1
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,MAKANAN,2022,727960.0,727960.0,1
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2011,326116.0,326116.0,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2012,371527.0,371527.0,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2013,373123.0,373123.0,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2014,423726.0,423726.0,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2015,485707.0,485707.0,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2016,516120.0,516120.0,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2017,545568.0,545568.0,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2018,600227.0,600227.0,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2019,621460.0,621460.0,0
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2020,659478.0,659478.0,1
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2021,682572.0,682572.0,1
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,NONMAKANAN,2022,679758.0,679758.0,1
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,TOTAL,2011,699417.0,699417.0,1
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,TOTAL,2012,751833.0,751833.0,1
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,TOTAL,2013,813926.0,813926.0,1
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,TOTAL,2014,880425.0,880425.0,1
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,TOTAL,2015,956156.0,956156.0,1
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,TOTAL,2016,1047247.0,1047247.0,1
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,TOTAL,2017,1157805.0,1157805.0,1
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,TOTAL,2018,1226468.0,1226468.0,1
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,TOTAL,2019,1250362.0,1250362.0,1
KALIMANTAN SELATAN,PERDESAANPERKOTAAN,TOTAL,2020,1335456.0,1335456.0,1
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2007,189162.0,189162.0,0
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2008,208312.0,208312.0,0
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2009,223957.0,223957.0,0
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2010,287859.0,287859.0,0
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2011,344627.0,344627.0,0
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2012,369123.0,369123.0,0
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2013,358763.0,358763.0,0
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2014,427166.0,427166.0,0
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2015,496104.0,496104.0,0
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2016,549413.0,549413.0,0
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2017,586914.0,586914.0,0
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2018,624762.0,624762.0,0
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2019,666051.0,666051.0,1
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2020,719141.0,719141.0,1
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2021,679889.0,679889.0,1
KALIMANTAN TIMUR,PERDESAAN,MAKANAN,2022,753173.0,753173.0,1
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2007,176611.0,176611.0,0
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2008,183431.0,183431.0,0
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2009,186531.0,186531.0,0
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2010,222434.0,222434.0,0
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2011,297235.0,297235.0,0
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2012,294535.0,294535.0,0
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2013,352471.0,352471.0,0
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2014,368901.0,368901.0,0
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2015,487665.0,487665.0,0
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2016,506964.0,506964.0,0
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2017,513099.0,513099.0,0
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2018,597805.0,597805.0,0
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2019,642661.0,642661.0,0
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2020,675241.0,675241.0,1
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2021,691251.0,691251.0,1
KALIMANTAN TIMUR,PERDESAAN,NONMAKANAN,2022,711736.0,711736.0,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2007,365773.0,365773.0,0
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2008,391743.0,391743.0,0
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2009,410488.0,410488.0,0
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2010,510293.0,510293.0,0
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2011,641861.0,641861.0,0
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2012,663658.0,663658.0,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2013,711234.0,711234.0,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2014,796067.0,796067.0,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2015,983770.0,983770.0,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2016,1056377.0,1056377.0,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2017,1100014.0,1100014.0,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2018,1222567.0,1222567.0,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2019,1308712.0,1308712.0,1
KALIMANTAN TIMUR,PERDESAAN,TOTAL,2021,1371141.0,1371141.0,1
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2007,250671.0,250671.0,0
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2008,281603.0,281603.0,0
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2009,370349.0,370349.0,0
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2010,427256.0,427256.0,0
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2011,442723.0,442723.0,0
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2012,500364.0,500364.0,0
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2013,549820.0,549820.0,0
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2014,570864.0,570864.0,0
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2015,580661.0,580661.0,0
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2016,609280.0,609280.0,0
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2017,702593.0,702593.0,1
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2018,741670.0,741670.0,1
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2019,752592.0,752592.0,1
KALIMANTAN TIMUR,PERKOTAAN,MAKANAN,2020,824955.0,824955.0,1
